source_type,previous_naver_status,restaurant_id,reference_name,query,query_stage,initial_status,naver_fallback_used,naver_fallback_result,fallback_recovered,final_status,original_candidate_count,filtered_candidate_count,matcher_source,qwen_ranking,selected_candidate_index,selected_candidate_name,qwen_used,qwen_confidence,candidate_url,place_id,place_id_source,resolved_rank,detail_validation,detail_name,detail_address,detail_category,name_evidence,address_evidence,reason,risk_flags,elapsed_ms,detail_validation_attempts
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6747,오가고,강남구청역 오가고,naver_local_fallback,AMBIGUOUS,True,ENRICHED:AMBIGUOUS,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,오가고일식당,False,,https://pcmap.place.naver.com/restaurant/1160824233/home,1160824233,DOM_DATA_NLOG,,FAIL,오가고일식당,강남구청역 2번출구 나와 50m 즘 내려오다가 주영미용실 옆 통로로 쭉 들어오면 왼편에 있습니다.,일식당,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1714,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,6761,흑벽돌집by숯불,강남구 흑벽돌집by숯불,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5454,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6765,두찜 강남논현점,학동역 두찜 강남논현점,station,AMBIGUOUS,True,NO_RESULT,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,두찜 강남논현점,False,,https://pcmap.place.naver.com/restaurant/1958706028/home,1958706028,DOM_DATA_NLOG,,FAIL,두찜 강남논현점,서울 강남구 언주로121길 10 2층,,EXACT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1071,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,6769,더플레이트디저트,강남구청역 더플레이트디저트,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,더플레이트디저트베이커리,False,,https://pcmap.place.naver.com/restaurant/1477268158/home,1477268158,DOM_DATA_NLOG,,FAIL,더플레이트디저트베이커리,서울 강남구 논현로 854 안다즈강남 B1 B101호,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,823,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6779,현대순대국,논현역 현대순대국,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,2,2,QWEN,"0,1",0,"현대순대국순대,순댓국",True,LOW,#,19882368,DOM_DATA_NLOG,1,PASS,"현대순대국순대,순댓국",서울 강남구 강남대로124길 20 남경빌딩,,CONTAINED,PARTIAL,,,2159,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6795,구구족 강남논현점,논현역 구구족 강남논현점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,구구족 강남논현점,False,,#,1671872803,DOM_DATA_NLOG,1,PASS,구구족 강남논현점,서울 강남구 강남대로124길 68 1층 102호,,EXACT,PARTIAL,,,1914,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,6799,영동의 밤,강남구 영동의 밤,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5567,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6800,에스트레인,신사역 에스트레인,naver_local_fallback,AMBIGUOUS,True,ENRICHED:AMBIGUOUS,False,AMBIGUOUS,2,2,QWEN,"0,1",0,S train라이브카페,True,LOW,https://pcmap.place.naver.com/restaurant/36620197/home,36620197,DOM_DATA_NLOG,,FAIL,S train라이브카페,서울 강남구 도산대로6길 5,,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,5211,2
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,6807,주식회사 원강,강남구 주식회사 원강,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5487,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6810,현대순대국,논현역 현대순대국,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,2,2,QWEN,"0,1",0,"현대순대국순대,순댓국",True,LOW,#,19882368,DOM_DATA_NLOG,1,PASS,"현대순대국순대,순댓국",서울 강남구 강남대로124길 20 남경빌딩,,CONTAINED,PARTIAL,,,4546,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6817,교촌치킨 논현1호점,논현역 교촌치킨 논현1호점,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,교촌치킨 논현1호점,False,,https://pcmap.place.naver.com/restaurant/1984811298/home,1984811298,DOM_DATA_NLOG,,FAIL,교촌치킨 논현1호점,서울 강남구 학동로2길 55 1층,,EXACT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1242,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6824,라운지，많,논현역 라운지，많,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,"라운지, 많",False,,https://pcmap.place.naver.com/restaurant/499383737/home,499383737,DOM_DATA_NLOG,,FAIL,"라운지, 많",서울 강남구 학동로1길 11 2층,,EXACT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,941,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,6828,오리소오리소,강남구 오리소오리소,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5459,0
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,6835,다이닝늘,강남구 다이닝늘,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5605,0
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,6837,일일향 골드,강남구 일일향 골드,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5499,0
KOMSCO_DIRECT_NAVER_FALLBACK,AMBIGUOUS,6841,두어마리,강남구청역 두어마리,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,"두어마리 논현점장어,먹장어요리",False,,https://pcmap.place.naver.com/restaurant/35051314/home,35051314,DOM_DATA_NLOG,,FAIL,"두어마리 논현점장어,먹장어요리",발렛파킹 강남구언주로148길9 한성칼국수에 발렛가능,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1192,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6842,미우가,언주역 미우가,naver_local_fallback,AMBIGUOUS,True,ENRICHED:AMBIGUOUS,False,AMBIGUOUS,2,2,QWEN,"1,0",1,미우가소고기구이,True,LOW,https://pcmap.place.naver.com/restaurant/38571747/home,38571747,DOM_DATA_NLOG,,FAIL,미우가소고기구이,강남구 논현동 230-20번지 1층 미우가,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,5096,2
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6856,아쭈,신논현역 아쭈,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,아쭈,False,,#,35418496,DOM_DATA_NLOG,1,PASS,아쭈,서울 강남구 강남대로112길 15 다다무역빌딩 2층 아쭈,,EXACT,PARTIAL,,,1242,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6869,일언족발,언주역 일언족발,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,"일언족발족발,보쌈",False,,#,38276825,DOM_DATA_NLOG,1,PASS,"일언족발족발,보쌈",서울 강남구 봉은사로37길 11 우정빌딩 1층,,CONTAINED,PARTIAL,,,694,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6873,광개토정육식당,신논현역 광개토정육식당,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,광개토 정육식당,False,,#,812431500,DOM_DATA_NLOG,1,PASS,광개토 정육식당,서울 강남구 강남대로114길 22 1층,광개토 정육식당,EXACT,PARTIAL,,,857,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,6879,원할머니 국수 보쌈 논현점,신논현역 원할머니 국수 보쌈 논현점,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,원할머니보쌈족발 논현직영점,False,,https://pcmap.place.naver.com/restaurant/38464109/home,38464109,DOM_DATA_NLOG,,FAIL,원할머니보쌈족발 논현직영점,"서울 강남구 강남대로120길 9 1층, 2층",,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,826,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,6897,홀릭 홀릭（holic holic）,신논현역 홀릭 홀릭（holic holic）,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,9,5,QWEN,"4,2,1",4,브라운홀릭카페,True,LOW,https://pcmap.place.naver.com/restaurant/20561475/home,20561475,DOM_DATA_NLOG,,FAIL,브라운홀릭카페,서울 강남구 강남대로98길 25,,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,3710,3
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6898,강남주먹고기,강남구청역 강남주먹고기,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,4,4,QWEN,"0,1,2",0,"강남주먹고기육류,고기요리",True,LOW,#,1134321157,DOM_DATA_NLOG,1,PASS,"강남주먹고기육류,고기요리",서울 강남구 도산대로50길 47 강남주먹고기,,CONTAINED,PARTIAL,,,2471,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6899,외계인방앗간,학동역 외계인방앗간,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,외계인방앗간 본점베이커리,False,,#,33879353,DOM_DATA_NLOG,1,PASS,외계인방앗간 본점베이커리,서울 강남구 논현로149길 19 정암빌라,,CONTAINED,PARTIAL,,,898,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6901,새돌집,강남구청역 새돌집,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,새돌집 논현본점,False,,#,1657029013,DOM_DATA_NLOG,1,PASS,새돌집 논현본점,서울 강남구 언주로148길 14 동림상가 나동 108호,,CONTAINED,PARTIAL,,,793,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6904,리나스파파,신사역 리나스파파,station,AMBIGUOUS,True,NO_RESULT,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,리나스파파,False,,https://pcmap.place.naver.com/restaurant/1757581552/home,1757581552,DOM_DATA_NLOG,,FAIL,리나스파파,서울 강남구 도산대로12길 6 2층,,EXACT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,918,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6911,코지,강남구청역 코지,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,9,5,QWEN,"0,1,3",0,코지일식당,True,HIGH,https://pcmap.place.naver.com/restaurant/20643079/home,20643079,DOM_DATA_NLOG,,FAIL,코지일식당,7수인분당강남구청역 3번 출구에서 176m,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,2842,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,6922,만두의전설,학동역 만두의전설,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,만두의전설만두,False,,https://pcmap.place.naver.com/restaurant/33077999/home,33077999,DOM_DATA_NLOG,,FAIL,만두의전설만두,서울 서초구 신반포로45길 9-4 더원빌딩 102호,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,872,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6923,진미식당,선정릉역 진미식당,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,7,5,QWEN,"0,1,3",1,진미식당한식,True,LOW,#,1309296400,DOM_DATA_NLOG,2,PASS,진미식당한식,서울 강남구 언주로114길 17,진미식당,CONTAINED,PARTIAL,,,6238,2
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6931,풍천장어,논현역 풍천장어,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,2,2,QWEN,"0,1",0,"풍천장어장어,먹장어요리",True,LOW,#,33252316,DOM_DATA_NLOG,1,PASS,"풍천장어장어,먹장어요리",서울 강남구 학동로2길 40 논현동 143ㅡ24,,CONTAINED,PARTIAL,,,4610,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6932,목포자매집,언주역 목포자매집,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,목포자매집한식,False,,https://pcmap.place.naver.com/restaurant/11617846/home,11617846,DOM_DATA_NLOG,,FAIL,목포자매집한식,전철 7호선 학동역 1번 출구로 나가 서울세관 4거리에서 우회전해서 곧장 걸어가면 10분 거리에 위치.,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,849,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,6948,인생맛찜,강남구 인생맛찜,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5657,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6959,토라레스토랑,학동역 토라레스토랑,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,토라레스토랑일식당,False,,https://pcmap.place.naver.com/restaurant/1554146449/home,1554146449,DOM_DATA_NLOG,,FAIL,토라레스토랑일식당,서울 강남구 학동로38길 46,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1020,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6960,루이스카페,강남구청역 루이스카페,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,3,3,QWEN,"0,1,2",0,루이데코인테리어소품,True,LOW,https://pcmap.place.naver.com/restaurant/1831000456/home,1831000456,DOM_DATA_NLOG,,FAIL,루이데코인테리어소품,서울 강남구 역삼로78길 5 지하1층(대치동),,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,3250,3
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,6975,완스키친,강남구 완스키친,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5604,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6984,안방,강남구청역 안방,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,2,2,QWEN,"0,1",0,안방한식,True,LOW,https://pcmap.place.naver.com/restaurant/1908430592/home,1908430592,DOM_DATA_NLOG,,FAIL,안방한식,서울 강남구 학동로41길 14 2층,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,2274,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6989,고흥집,논현역 고흥집,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,고흥집한식,False,,#,37542300,DOM_DATA_NLOG,1,PASS,고흥집한식,서울 강남구 학동로4길 26,한식,CONTAINED,PARTIAL,,,1661,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,6994,토말 본점,강남구청역 토말 본점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:AMBIGUOUS,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,토말 본점한식,False,,https://pcmap.place.naver.com/restaurant/13485962/home,13485962,DOM_DATA_NLOG,,FAIL,토말 본점한식,7수인분당강남구청역 2번 출구에서 458m,,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,3329,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,7007,음로바타야끼,강남구 음로바타야끼,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5445,0
KOMSCO_DIRECT_NAVER_FALLBACK,AMBIGUOUS,7014,무아국수,강남구청역 무아국수,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,무아국수 강남구청역점,False,,https://pcmap.place.naver.com/restaurant/20080143/home,20080143,DOM_DATA_NLOG,,FAIL,무아국수 강남구청역점,"- 강남파라곤 건물 뒷쪽골목라인 지상에 있습니다.(주차장 입구 옆) 파라곤 건물 엘리베이터 1층 나오시고, 이디야 카페쪽 계단 내려오셔서 골목 조금 내려오세요 :) - 강남구청역 2번 출구, 스타벅스와 맥도...",,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,831,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,7015,봉산평양냉면,논현역 봉산평양냉면,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,봉산평양냉면냉면,False,,#,1470947555,DOM_DATA_NLOG,1,PASS,봉산평양냉면냉면,서울 강남구 학동로1길 21 영진빌딩 1층 봉산평양냉면,,CONTAINED,PARTIAL,,,1657,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,7021,주식회사삼양만나산업,강남구 주식회사삼양만나산업,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5580,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,7028,붕가포차,신논현역 붕가포차,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,붕가포차포장마차,False,,#,1258957481,DOM_DATA_NLOG,1,PASS,붕가포차포장마차,서울 강남구 강남대로122길 26 1층,,CONTAINED,PARTIAL,,,3598,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,7030,메리가든,신논현역 메리가든,station,AMBIGUOUS,True,NO_USABLE_CANDIDATE,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,메리가든 강남점,False,,https://pcmap.place.naver.com/restaurant/1601317880/home,1601317880,DOM_DATA_NLOG,,FAIL,메리가든 강남점,서울 강남구 봉은사로 113 13층,양식,CONTAINED,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,897,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,7036,기세기,강남구 기세기,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5518,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,7045,계열사 논현점,언주역 계열사 논현점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,"계열사 논현점치킨,닭강정",False,,#,1963253245,DOM_DATA_NLOG,1,PASS,"계열사 논현점치킨,닭강정",서울 강남구 언주로113길 16,,CONTAINED,PARTIAL,,,1606,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,7047,치킨뱅이 학동역점,학동역 치킨뱅이 학동역점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:RESOLVED,True,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,"치킨뱅이 학동역점치킨,닭강정",False,,#,13375053,DOM_DATA_NLOG,1,PASS,"치킨뱅이 학동역점치킨,닭강정",서울 강남구 학동로23길 7,,CONTAINED,PARTIAL,,,4097,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,7050,비플리끄그릴,논현동 비플리끄그릴,dong,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,복만당 방배중앙점,False,,https://pcmap.place.naver.com/restaurant/472172486/home,472172486,DOM_DATA_NLOG,,FAIL,복만당 방배중앙점,서울 서초구 방배로15길 28 la ville 제1층 101호,1.방배역 3번 출구에서 큰 길을 따라 내방역 방향 ㅡ> 안경점과 우리방배내과 골목으로 두 블럭 걷기 ㅡ> 오른쪽 건물 1층 복만당 2.내방역 3번 출구에서 큰 길을 따라 방배역 방향 ㅡ> 안경점과 우리방배...,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,3372,1
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,7055,돼지코코,논현역 돼지코코,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,돼지코코돼지고기구이,False,,#,20900953,DOM_DATA_NLOG,1,PASS,돼지코코돼지고기구이,서울 강남구 강남대로124길 48,,CONTAINED,PARTIAL,,,931,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,7056,더 와인(The wine),언주역 더 와인(The wine),station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,5,5,QWEN,"2,0,4",2,더 와인주류,True,LOW,https://pcmap.place.naver.com/restaurant/1308259767/home,1308259767,DOM_DATA_NLOG,,FAIL,더 와인주류,서울 강남구 언주로 605 107호,,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,2869,2
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,7066,직화뚝배기,논현동 직화뚝배기,dong,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,서래골뚝배기,False,,https://pcmap.place.naver.com/restaurant/638229024/home,638229024,DOM_DATA_NLOG,,FAIL,서래골뚝배기,서울 서초구 고무래로 22 쌍동빌딩 서관,한식,DIFFERENT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,3326,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,7071,은행골신사,강남구 은행골신사,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,6421,0
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,7075,주식회사 일상의외식,강남구 주식회사 일상의외식,gangnam,NOT_FOUND,False,SKIPPED_NO_NAVER_MATCH,False,NOT_FOUND,0,0,DETERMINISTIC,,,,False,,,,,,NOT_ATTEMPTED,,,,UNKNOWN,UNKNOWN,NO_CONFIDENT_CANDIDATE,NO_CONFIDENT_CANDIDATE,5785,0
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,7092,잭슨피자 청담점,강남구청역 잭슨피자 청담점,naver_local_fallback,AMBIGUOUS,True,ENRICHED:AMBIGUOUS,False,AMBIGUOUS,1,1,SINGLE_CANDIDATE,0,0,잭슨피자 청담점,False,,https://pcmap.place.naver.com/restaurant/1852739207/home,1852739207,DOM_DATA_NLOG,,FAIL,잭슨피자 청담점,강남구청역 3-1번출구에서 100m 3011 버스 정류장 바로 앞,,EXACT,DIFFERENT,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,1948,1
KOMSCO_DIRECT_NAVER_FALLBACK,UNMATCHED,7095,페리카나치킨,선정릉역 페리카나치킨,station,AMBIGUOUS,False,SKIPPED_NO_NAVER_MATCH,False,AMBIGUOUS,2,2,QWEN,"0,1",0,"페리카나 삼성동점치킨,닭강정",True,LOW,https://pcmap.place.naver.com/restaurant/11800257/home,11800257,DOM_DATA_NLOG,,FAIL,"페리카나 삼성동점치킨,닭강정",,,DIFFERENT,UNKNOWN,TOP_K_DETAIL_VALIDATION_FAILED,TOP_K_DETAIL_VALIDATION_FAILED,2719,2
KOMSCO_DIRECT_NAVER_FALLBACK,MATCHED,7098,신논현고기집 룸 화연,신논현역 신논현고기집 룸 화연,station,RESOLVED,False,NOT_REQUIRED,False,RESOLVED,1,1,SINGLE_CANDIDATE,0,0,신논현고기집룸화연,False,,#,2062718074,DOM_DATA_NLOG,1,PASS,신논현고기집룸화연,서울 강남구 강남대로118길 17 지상1층,,EXACT,PARTIAL,,,965,1
